leagueId,tier,number
b9d6f80f-394e-4a79-b182-ce41e253ee93,IRON,23
b9ea077f-c627-4f18-a078-d7455a40d3f6,IRON,19
b9f1d84c-e472-455d-9e00-0f5bccecbec6,SILVER,197
ba3c8d5b-680a-4b52-913f-16f69e2db061,SILVER,73
ba699f94-bc47-4d87-8584-f3dbe75ee2f6,GOLD,95
ba6e5dbc-2ff6-49f2-a395-d5a4c40eb70a,BRONZE,119
ba81958c-575c-488f-ab16-3ff19a88d7d5,GOLD,196
ba9634e7-68e8-4f75-b155-0eb5f3859568,GOLD,194
bab132ac-e7f6-4004-bab2-ea0507df5168,IRON,26
babfdc5c-35ef-41d8-8579-8f6d3583dee2,GOLD,113
bac20ec0-a729-4797-a3cc-b72cdb61e4f4,IRON,27
bae16091-cc18-4e50-9e4b-31d543ce29aa,BRONZE,47
baf573c5-ea80-4d06-93da-adf4ea82aed1,BRONZE,69
baf9587b-a901-4639-ad9b-764dcb99bcb1,SILVER,83
bb101cde-37a9-48f6-af18-fe091448901d,GOLD,200
bb2b7d23-3ef1-4b14-ab3b-d3e99f9f5016,GOLD,124
bb6c76b2-b193-46be-b561-5201bb49f161,BRONZE,49
bb9fe396-7960-4acb-98b8-ad00914ecbc5,BRONZE,50
bbb79c04-28b4-4de2-b320-77aa151e3a02,GOLD,189
bbc59b80-82ca-49d9-b2c7-d3a7a6281200,SILVER,176
bbd39c4d-50f2-4f36-b492-2ff5accaadcd,GOLD,128
bbdb1ea7-a252-4a7d-97b4-8d1b8f0cc082,BRONZE,70
bbde68af-5cc3-4297-b0e3-2180f5b818b6,BRONZE,61
bbe23083-4d16-4520-a32f-ff1689498de8,IRON,36
bbe49189-b11e-4565-8b38-53684bfadb23,IRON,24
bbf8d07c-f9b7-445a-b28c-6d2c3cffd167,PLATINUM,106
bc71a62b-a604-427a-9b87-724c3a6541ba,SILVER,103
bcb6bc58-1308-4149-a47c-d0a7815c420c,GOLD,146
bccc8d26-c8c7-4d3d-830f-6d17a286cda6,BRONZE,25
bd0b22ed-c92d-4a8b-92e9-e497e70d81c2,GOLD,141
bd107dab-17c3-4525-986f-7d0094ce311b,BRONZE,51
bd161716-d68f-4167-ac98-021e7ccc4478,BRONZE,118
bd33b144-043b-4554-ab7e-81df2164bacb,SILVER,180
bd3722d0-336b-46c7-8055-cddfbd88be9f,SILVER,94
bd410198-7093-4f1e-ab30-b01e2dc03f89,GOLD,96
bd4ac78f-f246-4b54-a89a-2085936a1e8a,IRON,21
bd61c75a-e71d-4e3e-ab74-ba9164b10bc8,SILVER,91
bd94aba3-be44-491c-8df7-6cc59beba49c,GOLD,96
bdad88f8-4850-4b8d-9978-be276982054a,GOLD,202
bdbc7812-1761-4d80-87e6-fe303633a3d7,GOLD,169
bdd55e1d-5c30-46cc-9ba9-5b6a4676be01,BRONZE,58
bded825d-3f0f-48d8-9264-169d743b186d,GOLD,125
be0f533a-c799-4748-ac77-6d249086ab1f,BRONZE,131
be120d83-0605-4cee-8f3b-607fd55ce3d2,GOLD,193
be1b8c5a-c297-49c7-9235-21445d15a158,DIAMOND,110
be2a7b64-c529-4d4e-aa3a-3989b49830bc,GOLD,199
be4aaf60-cfa2-4990-960e-ffdf7e1ef07b,BRONZE,69
be5801cb-9153-4b30-8754-94e2f80c2ebe,SILVER,76
be58ca02-d49b-41f0-8137-c20c24f84393,BRONZE,66
be69ee14-9e49-4b8c-b03d-3a50b755563c,GOLD,94
be717e42-a54a-479e-b6a1-c937d991ef28,SILVER,159
bed53f82-3c1a-47d9-a5e7-25a020ac9edd,SILVER,171
bedc1042-40dd-422f-b0b8-326f0f002fdc,IRON,25
bf5d2712-d87f-4b1e-b6c5-1a2627dc8fc3,PLATINUM,216
bf6fc7cf-8959-4db2-8bfe-4eff694fcf64,IRON,55
bfdb8773-5bc4-4ac8-823e-4b0efe0c5166,BRONZE,47
bfdbb45d-06ff-4da4-a69f-3b18abfb609a,BRONZE,128
bffce49a-8eba-44f3-a97c-f602232fa77b,GOLD,92
c0996b32-5294-4c8f-8445-6b40bb46eee0,SILVER,185
c099bb74-054c-47b7-92a7-7bd508952065,BRONZE,44
c09d4d35-d171-4711-8591-972791c31546,BRONZE,47
c0a9252e-4437-4458-b3a2-93c7d0b1fbe4,GOLD,108
c0e55e26-982a-4b1f-a20b-60c70b97c567,SILVER,70
c1079f5c-de8e-4af1-b4f1-73cc62261595,BRONZE,71
c11546e7-7a8c-4bad-8f00-cd9ecbc8a40d,BRONZE,43
c12c9d86-193b-4afd-a936-8771120ef4df,PLATINUM,163
c138427a-71f5-4b2e-9754-a01a9d151450,BRONZE,46
c15899c5-4f08-4a56-a213-0ce190393b6d,GOLD,160
c18449ba-cda3-41aa-b382-19e1a6773c5b,BRONZE,148
c1c49bc3-8fbe-4aa4-a6a7-6bfd4ca73dbc,BRONZE,48
c1e2949d-d4b8-43c1-b3fd-2fa91e703a1b,GOLD,170
c1e5dfb6-2938-447b-9fed-8eca13d3a563,SILVER,166
c1f4bc7c-c2eb-42b9-aef9-75b7a9bbcfa2,PLATINUM,209
c1f753de-8970-4a9f-993d-0181367ac870,GOLD,185
c1f96541-5fa1-4928-9aa9-f0b5bf49bf66,BRONZE,61
c1fe988e-f30a-4296-99bb-02c84781feb8,SILVER,80
c20ac8bb-1a78-4c4d-901b-394937e5877a,GOLD,218
c20c922a-8f3d-43d9-8bda-c76ee5fc5fb1,BRONZE,46
c217f0f8-7e6f-48e9-9e37-3e600d960965,SILVER,173
c23f4168-38c3-4a48-a316-aa707beb8470,BRONZE,45
c25ae763-0bcd-42c8-aded-e4a4afcbc8e0,IRON,28
c2632efe-a822-4af9-9e5f-ed56b7ea1a2e,IRON,29
c26db7c7-d3f7-47ce-811c-429a0703cb4f,BRONZE,60
c2a610a3-f4ac-46be-b35f-38da6b3f6bc2,BRONZE,41
c2de3a56-5902-4944-91a1-cab3d5ba05e3,SILVER,111
c2f1f819-004c-4b9d-af33-b9effcddad03,GOLD,194
c2f797fe-5c4b-4d84-8c01-10d02e1ebed7,GOLD,213
c3384320-6733-4d2d-9afb-3a15b24bec3b,BRONZE,72
c3975401-37df-46cd-9cbb-db647180134a,SILVER,94
c39838e2-24f6-4b31-bff7-ff8bae3473be,BRONZE,57
c3a89a72-dee4-46ba-9511-1bec8e1b8e78,SILVER,119
c3c530bd-24fa-4407-8d57-026aa36e3a13,GOLD,194
c40c1e4b-7df8-48da-abcb-e6a0954cf84e,BRONZE,74
c4115fc9-4b1c-408a-a867-8e18edfe6f17,BRONZE,105
c42d08b5-9dbd-4407-bc12-6a903ad236c2,BRONZE,133
c458dd36-5692-4ec8-8de1-ae52e0dea957,SILVER,185
c463bfb6-d2e2-41c8-b8d4-20d03e0b3c76,BRONZE,43
c470f8da-e3eb-4cf5-b0bc-d2bc37b0d189,BRONZE,46
c490c985-c97b-4fd4-99c8-c5aba8713f95,BRONZE,69
c4cf47e0-ce7d-459e-a8f7-28f3f706bc85,SILVER,165
c4d240ef-b8df-436b-b290-218777c71c81,IRON,14
c4e0fa43-ebbd-46e3-b417-43566b18e8ec,IRON,21
c5137d03-1e2c-467b-a886-6946e58140e2,SILVER,153
c534bd6e-8275-43a9-a894-95a1a887a98d,SILVER,104
c53f2dcf-52db-4f20-8b1e-24f4a88dfdfc,BRONZE,132
c5462e4f-1c9e-44c4-bfc4-167603b11022,GOLD,97
c58c8982-3829-4bc5-8b7d-c57446159888,GOLD,135
c5b375da-2305-4689-a74a-33cae1c3ea24,SILVER,97
c5cc515b-2ec3-4192-8db8-118dc81baa8e,PLATINUM,204
c5cd22cb-e44e-44ed-b6b1-448ddd6be3ab,SILVER,189
c5f25c75-b833-4c76-9ff1-cadd8806f952,SILVER,154
c5f2d890-2143-46f1-8001-d57579e7fdf7,IRON,25
c6074ef1-f11b-47ad-896c-07da5417d682,SILVER,105
c6155496-292f-43c0-a9cb-7661741e5e1d,SILVER,97
c640c438-90d5-495a-8dc9-2be6cd1ae873,BRONZE,137
c66e527d-0a5b-4bc6-902f-761cd951e5ae,BRONZE,64
c67966cc-61a1-45ba-8bde-89d6d2bf27d2,BRONZE,68
c6b1cb2b-7d63-425e-a064-a2649f9dde30,BRONZE,69
c6c42505-4c6a-4f2b-901b-2ee3ad5dda32,SILVER,158
c6d98340-92a1-4faf-bbf0-7d33a93b55c8,BRONZE,63
c6e37f9d-5f74-4bb7-8ad1-5e223ff80045,SILVER,158
c7071d98-4c8a-43b1-85fe-143ec2cd1e33,GOLD,99
c724d6f0-daf6-4b2f-902a-806d82d2fdcb,GOLD,173
c733cb7d-3d60-49c4-8f42-5a0bd24c786b,SILVER,187
c780811a-5f11-42b6-b723-c23e7f9dd704,BRONZE,123
c795ce1a-3e8d-4cf6-94f3-21241e7c05de,GOLD,151
c7a30081-598c-489a-93c4-5a880bc2e677,IRON,26
c7b7989a-7fb2-4abd-8186-69165d32d4f1,IRON,53
c7e036d9-fcfd-4c35-bee0-d63ed01c6158,GOLD,196
c7e7ca56-d347-4677-827f-95abcbbf2672,GOLD,185
c7ebe401-2fac-4ef4-8962-ddb17cd7c59c,SILVER,198
c840834e-10f9-4848-a361-1f8679775a60,GOLD,182
c87656f3-d0f8-4b19-ac0e-3c26420d56b9,BRONZE,140
c881e9dd-b8a1-4bde-a2dc-ddc41dde8625,GOLD,95
c891154b-da77-4416-83db-6d10f25190e3,GOLD,102
c89c0248-db83-42f2-81ba-a9b94b984db0,BRONZE,58
c8dd6db0-6ab9-4c47-8bb2-59b6e0982020,SILVER,172
c94ced25-77f3-4c64-a366-93812eec0544,SILVER,184
c95b4439-b471-43c8-8250-3b2d72f25876,SILVER,97
c99511dd-e43e-4bdc-805a-20f0c8ed477d,SILVER,83
c996f862-58e8-420b-bcaf-b22c70f7227f,BRONZE,56
c9bd97b4-037d-4f2a-8a55-8ed72a94dfe3,BRONZE,119
c9fb5dca-8e9e-464f-b6ab-891bae6829a2,SILVER,175
ca1bbf1e-a9d5-409e-ac48-151420e6704f,SILVER,101
ca1e4dfb-820f-4359-addb-33fd3e33a612,GOLD,96
ca25362e-9958-4e19-9e2d-8b0acca8f05c,BRONZE,60
ca4ce174-f8b9-4c37-b72b-141c3056b1c4,SILVER,162
ca4ff924-8d57-4565-a181-03a5a22a77e2,BRONZE,85
ca62a7b1-485f-45b3-a4bd-7727b19bad0a,GOLD,215
ca7415af-4c8e-4931-a3b9-c86efa81775c,SILVER,172
ca8a8c8a-f232-4d7b-b971-218ca31d8c67,SILVER,87
cabd9d74-ff79-47ca-a36b-02559cf18ec9,SILVER,62
cae5c519-856f-4c51-bb33-36392b2d9f77,IRON,45
cafef1c7-280d-4efe-8bb9-68523f93eadf,IRON,28
caffe85f-6675-4859-8b68-a620b41dbbe2,GOLD,204
cb112283-9197-41c9-8623-4c9760e8ef1c,SILVER,173
cb3a92d9-6afa-419e-889c-27342d02a13e,BRONZE,59
cb4b08ce-96af-42a7-b82f-9fb5807c9e36,SILVER,73
cb9e8ba9-396d-4dd3-8bcf-1e1836c9921b,SILVER,132
cbb4c66d-e375-43f9-80ab-e116906d91c1,SILVER,94
cbd2030b-09c2-4b15-a96c-996eaba377ef,SILVER,188
cbe23b91-1fa3-4b01-82fd-a1efc3229519,BRONZE,45
cc220107-d09e-4302-ab8e-a8d6b6046caf,GOLD,131
cc25eeb0-dc03-4da5-8010-711648fbd4a5,SILVER,189
cc26e876-2062-4430-a261-4064ac5cc1a9,BRONZE,55
cc35ec94-76eb-4e3a-a09a-c1b0eaeefe86,SILVER,163
cc40dcaa-a494-46ba-8514-73359206dabe,SILVER,68
cc4e7651-cba8-4acf-be75-e747e10081a4,SILVER,75
cc68426c-edde-43d6-8142-c263c93f8cb1,BRONZE,125
cc8ee8e5-77e8-4562-bc1c-69ccb45ea52a,SILVER,193
cc93357f-299c-449e-ad29-c4b1c484fa80,SILVER,79
ccb390b3-b228-482f-829b-5ddb69192027,SILVER,186
ccb4dc68-7ce0-42f1-8404-119f05a0a4c3,PLATINUM,199
cccdf3f2-f259-4e81-bdf7-e42af10d058a,SILVER,164
cce658ea-9bb0-4e75-be10-ebdf64f02a15,SILVER,211
ccef4ddf-8e46-4e7d-84dd-1225df5e1f50,BRONZE,42
cd06a65a-dff1-4ae2-87c9-c6989f9c8b84,BRONZE,126
cd15a58b-1022-4942-b9a2-03ed3aa64134,SILVER,166
cd394358-3fce-43d5-8ad6-3ff5d6b8d165,GOLD,216
cd78cf35-080e-4b49-8e87-f5aceb8fc749,IRON,10
cd7a039a-850e-48c8-9d3e-e5098cb87c44,SILVER,107
cd8be523-46b8-48d0-b4d3-628c068344fe,BRONZE,63
cd9fe592-6fc5-420d-b81e-dc42b3fac96b,BRONZE,67
cdbcfa56-97b1-4e0e-96d3-fcacf718ee7e,SILVER,188
cdd23a11-d96a-4901-8b7d-ccad5f08b370,SILVER,77
cddba843-9dab-4e90-b25f-d7166525a3f3,GOLD,178
ce1e48f4-4467-446f-ac54-7006d0d265a6,BRONZE,73
ceac3a42-532d-40bf-b00a-439809b19178,BRONZE,88
ceb5985d-7483-4abf-9047-110694fa509e,IRON,14
cec18872-6831-4032-b176-5c9cd3f58821,SILVER,153
cecd6d35-b467-4d5b-bfb7-8596f845af4e,GOLD,209
cf293a5a-e45d-430e-9546-1c30db24874b,GOLD,213
cf784133-0078-414c-99a9-d380dceb4328,SILVER,159
cf797c42-314a-4970-97e1-a2abca116cd0,BRONZE,53
cfcb63a8-1700-4e46-bea1-13560a4f8ab1,GOLD,178
cfdc185c-142a-49a0-8d9d-e347a5802d29,SILVER,175
cfe359d3-a249-4c48-b4cc-6f4afc7e0919,SILVER,73
d01e005e-5936-45f6-9796-79e92ab52b40,BRONZE,37
d02285c0-71cc-4fdd-b2a0-22a9e7d26cd1,SILVER,66
d03d95a9-3919-4573-ad93-d8b431ab61ac,SILVER,91
d106a869-a2d7-4faa-925f-c30582acaafe,BRONZE,44
d1112663-e575-4d63-bd2a-301430ce3504,SILVER,160
d1263983-77cd-47f6-a84a-1c6df972fe2d,BRONZE,56
d14a8c38-3482-43c7-8f80-e19289724ea4,PLATINUM,212
d1701433-ccf5-45aa-98f7-6b64577d12d1,BRONZE,84
d17183e4-d3e5-486d-8e6b-fa2b5b12061a,SILVER,94
d171ffd8-c656-4201-8ae5-234daf9f238e,IRON,18
d1752a90-5a70-4eea-aac5-e6c17fecfbdd,BRONZE,105
d1d3a397-edfe-41ea-99bf-d312e7d499b4,SILVER,194
d1e3c17b-9f02-4825-af5a-6691d295d362,GOLD,102
d1e48802-e863-4572-a384-22f041391875,SILVER,78
d234aa1d-4594-4e12-b60e-c17179e2e52e,IRON,25
d242fb39-4cef-4f91-b997-f8a91a019d58,BRONZE,54
d25879a5-6bef-41e7-8618-d1cbe3188ec5,SILVER,183
d272476c-0793-4474-b4a9-8fd390add596,SILVER,76
d28e1be5-2a4f-4a08-bc56-5c75837feb01,SILVER,169
d29e4cb8-9fae-4297-be79-1f7d391a9150,BRONZE,66
d29fc45d-efa2-4066-a72c-ed50ef901bc1,SILVER,179
d2abe799-3934-48a7-8897-472ad3d9fb71,IRON,46
d2caa892-8ec6-4d69-9e4a-10f1f238fe58,IRON,59
d2f6b522-f5ac-4882-ba29-0999f99bb902,SILVER,81
d2ff6c77-83d1-432e-9ae5-ebbc7e683638,BRONZE,117
d3139c6f-f062-428d-a523-7ce31e32948f,GOLD,109
d31856c0-02e5-4cc7-be7a-e88822122e29,IRON,20
d32ed642-43c1-4364-a4bf-5231601e2f22,SILVER,190
d3522f6a-cca8-4ae8-ab5b-0615d1f16f03,GOLD,195
d3739891-c88f-423b-9e60-3735fb1345ee,SILVER,97
d383c360-634b-4919-9a31-f7cc58fae55a,IRON,36
d38e2e55-733c-49ae-a127-6bef0f1ca7ef,SILVER,165
d3be8da0-a9d4-4626-972a-24450c1bcb14,SILVER,190
d3d4c63e-9d71-4570-93ef-4c9a2767592c,SILVER,171
d3e770b4-e898-43b2-8802-22225ac7ef0c,SILVER,157
d405a04c-6eeb-4764-b654-2407dbd31638,SILVER,168
d408c86e-a59d-4c68-966a-9b726636dcd2,BRONZE,45
d41631b2-ca6a-4862-a798-f42227fd8d38,GOLD,186
d42ceed9-89e7-4846-b4a5-be4790d0355e,SILVER,165
d45444c5-35c1-49fb-9530-1ba09a92492f,BRONZE,40
d4747df9-7531-4c6c-b9d3-9da3a3283824,BRONZE,63
d47e9214-4e1d-4f3c-aa54-e8b23ee01a6e,BRONZE,51
d4a4a706-9d0c-45f2-a67c-9673e40704a5,PLATINUM,149
d4ce91c5-4c5c-4e3d-8122-8f31cf78e8d4,DIAMOND,199
d4dea857-11fa-4bed-8126-87b976e8844c,IRON,22
d4fc75e4-00c2-413c-a32d-dcef61075ff1,SILVER,94
d508c7aa-1e5f-4115-8c83-a830e3122399,BRONZE,43
d5472695-8a29-472a-a899-ac4298b292d2,BRONZE,91
d5520738-7b4e-493d-a87a-be698f041de0,PLATINUM,208
d55b927c-2335-4056-a4c4-e7f9109cac37,BRONZE,53
d58bb40a-1a74-4f3c-8723-8165b45fc6fb,SILVER,189
d58ce32e-cfcb-443f-9faa-09e1dc6e7312,SILVER,96
d58d6fa1-33b6-4f22-8811-94803efb9b45,SILVER,97
d5ca58ba-b6a1-4020-adbe-8b19e9554d81,IRON,23
d5e75a8d-5954-434c-b846-188e58e6b098,IRON,22
d5fa7398-cdf1-45a2-9148-271931f24d5a,SILVER,98
d638ce78-df56-4002-a159-6184160320d6,SILVER,97
d6697c44-476a-411a-b1bb-e200f8a7d03c,SILVER,161
d69187fd-5a48-40b1-8891-0e4fb756014f,BRONZE,85
d6bbc1b5-38e0-4dd1-94bf-52d007a4a9a9,BRONZE,50
d711f28e-d5f7-4468-952f-468204736ba2,SILVER,225
d7e7386d-d5cf-4970-af22-7cb193172c0c,GOLD,122
d7ed2f72-7406-4fbf-bfd4-7f17f8e4bff0,SILVER,80
d83efcd8-db6b-46d5-88a5-6f53411ceeeb,SILVER,73
d8561e11-bc0e-4d20-b13d-0452cd939796,BRONZE,43
d87440fc-d328-4a40-a9d7-928cbf65d014,BRONZE,36
d8978acd-350e-45ec-9c7b-a7dfd4df0ba7,PLATINUM,200
d89a1633-b5bc-4616-a9fd-eda2c391984e,PLATINUM,201
d8cbe529-f55d-450b-b666-12ccccdcc931,SILVER,180
d8d2ba54-c933-4eac-adf0-7c00c6ab056b,BRONZE,135
d910a7e6-f6a8-48d3-8ff2-fffd19353400,SILVER,105
d9136130-bbe4-4a1c-9c9b-3c3c576ca2b1,BRONZE,120
d93aec95-424c-4768-a94c-db5e68019ab1,BRONZE,55
d93df2af-cd26-49c5-b6aa-f20ba2a44986,BRONZE,35
d9423712-3d85-4cb6-83dc-700a64f49c5f,SILVER,157
d95205cf-686d-4806-aa2a-f8d20b894e52,BRONZE,51
d981868c-3429-4560-bd49-0e50e371c5d9,SILVER,106
d99e0b2d-25c4-4b55-a14f-83d2720b59b2,GOLD,197
d9a61dac-a463-46f7-b05a-80e885ceb194,BRONZE,60
d9b84256-cfc8-406a-a422-cbb6174bff23,SILVER,95
d9ee5b59-7cdc-4dcf-8929-97881eef180e,GOLD,200
d9f159b0-8b8f-4c13-9188-e450081d5ad4,SILVER,121
da1d6899-3063-48b4-a6f1-aa770d0722d4,IRON,31
da40480e-a935-4acc-a216-a014d2c46b20,GOLD,209
da40f9bb-f4c3-40f1-a276-d018a122016e,GOLD,176
da46a543-ee36-4df2-af1e-50bd52cab458,PLATINUM,119
da526016-344f-4512-ad64-ad4ac85bf7ae,BRONZE,91
da72d5e0-e438-45b9-92f1-b9311f7fee7a,GOLD,105
da8673da-5772-486c-a5f1-c0fed53159bd,SILVER,184
da9ad87e-f424-483d-91cf-018cf26453ac,BRONZE,64
daa7dab7-353e-47d0-81f8-176f9805c230,BRONZE,127
dac3546b-b837-48ac-884d-6af7a4a8594c,SILVER,146
db092acb-87e2-461c-8a01-8a4deab086cd,PLATINUM,200
db3f7394-136e-4460-a1fd-2aef4013ed1e,PLATINUM,200
db8fd71b-7f73-463e-a0de-fa92cd941b79,SILVER,88
dbc5d0c3-d765-4bfa-98b6-bf96a3be00cb,BRONZE,132
dbebf6ae-2158-4e27-80bf-809afa2ed11a,BRONZE,141
dbf895b3-7fa5-496f-abfc-ba071532a95d,SILVER,78
dc20c2d4-f1c7-442a-9b95-8587f2f9e847,BRONZE,139
dc39afc5-b64c-454e-b5d7-f6d09f6415b2,GOLD,195
dc3f06a5-f34a-4486-91b0-7493d31994ca,SILVER,99
dc434b57-25e9-4234-88dd-fff80c513a31,GOLD,191
dc984869-b877-4416-81d0-b5e8e368096b,IRON,65
dcae6133-5aba-4904-be52-f05d925cd786,BRONZE,39
dcd918e5-1602-44d0-8c1e-ecb16a6b184d,BRONZE,60
dd6e75ea-cd1b-4f47-a018-79cad9d3f8b3,PLATINUM,114
dd75d0cf-dafd-4d64-a41e-06c1a1c2e2e2,GOLD,92
dd979c95-44e4-4b21-9955-b7aff169e9a7,BRONZE,106
dd9d5b5d-af79-4918-877f-7a6983d89fa0,GOLD,177
dda40c9e-17a2-484e-9faa-64c9cf4a2db0,SILVER,161
ddc74bbc-1e26-4e93-8c94-eb205128a040,SILVER,96
dddd1429-2162-4a5c-afe6-e99ebf8015c9,SILVER,147
ddec5914-1394-4937-b64b-c832d7b883de,SILVER,182
ddf6d805-1f16-4232-98d9-30e775867018,SILVER,103
ddf775d4-065d-44e9-9171-81a6900932b5,BRONZE,28
ddfb7f19-e900-44a3-a4ce-3ea7f498cec5,GOLD,197
de022271-3a05-4182-8149-82f851b0e374,SILVER,97
de1d9b13-610f-430b-ba4b-b90739f2615b,IRON,30
de5f1539-edab-4d06-a3f2-ac41c244701b,SILVER,78
de61f8c4-3c9c-4880-98ea-8784327e801d,SILVER,145
de698326-13d7-4914-a48c-1ce61eb432e1,IRON,35
de6a3345-8cfa-408d-b6de-a96ce2ad1f0b,SILVER,91
de71e59d-c7c9-4a15-9263-e4471123471f,SILVER,164
deab9070-cec5-4447-a1ab-c6ee0bcc662a,SILVER,170
dec8fec2-7267-4b63-88f2-ab725113e666,BRONZE,89
ded2b54d-c4fa-4686-9fa5-96cfe0d01f8b,GOLD,192
dededc71-55b1-4ede-839e-712c011fc7da,BRONZE,60
dee02514-e8d3-4693-ab66-fb02ed1d7061,SILVER,92
dee6e7e7-87ca-4320-aa0d-f8a0e11c7cf0,GOLD,158
df225ca2-89a8-43f0-8dff-9d7afe09d041,BRONZE,128
df2bb1b8-8aff-445e-b2ac-6eb3dedac544,SILVER,100
df3549ae-e3a9-445f-abab-c1fa286498b2,GOLD,109
df3ad32d-98cb-4c13-9dfe-7b112f45c7d1,BRONZE,72
df5685fd-91ef-4ce4-9464-b5dcfcfa29c2,SILVER,154
df5f2ccb-aa43-4a66-828c-2ed3ea7d38bc,BRONZE,52
df5fe749-4a46-4aa3-a259-3dd91cede5d3,BRONZE,48
df63070c-6ebb-41de-b2fd-cbd63f502e84,SILVER,156
df699044-9e71-4ba7-801f-a3e9f24a3cfe,SILVER,190
df75ebde-98b6-4925-b82c-7dfd6e14d7b0,BRONZE,37
dff31221-5f0d-438e-8bb9-9e5150352830,BRONZE,104
e0353975-760c-4566-b5e9-9cda06691bee,BRONZE,41
e03d5af9-0e2d-4097-bcdf-819e3225adc4,IRON,31
e047c90b-2cfa-495e-a8ef-c179b375ac6b,SILVER,139
e0657842-06c2-4f6c-95a0-57a32e75ebb4,SILVER,156
e07d7e47-5fa6-4b4d-aba5-8291f3de33a5,GOLD,198
e099b3d5-9364-40b0-9d6f-a2de3e59582a,GOLD,196
e0d40e00-747c-4e02-9add-a558734e8f2e,PLATINUM,103
e0f3b10d-be40-40b8-9c56-bf9a1e7b7875,BRONZE,139
e18172dd-5037-457e-b953-8584b8d06fa6,PLATINUM,119
e196f607-8bc5-4b2e-ba9f-3e344e39e158,IRON,13
e19f4204-cf74-4d00-97fe-31ac4d4eab9a,SILVER,185
e1dec814-197c-493e-9ccc-d565cbe7f64a,SILVER,173
e22c72a4-1c9c-4763-9191-d8b9c4011169,SILVER,77
e22f5954-12f6-41ad-924a-19c69eb8780f,BRONZE,63
e239ee31-68cf-47da-8169-9ac91fe20854,BRONZE,54
e252dfd3-de0f-4f97-baaf-2c9e6c5f1728,SILVER,152
e2a81a8a-9a8a-4a48-a61a-8b7d530d0f4e,PLATINUM,211
e2afb8ae-c3df-41da-b4c8-e13d94bc7260,PLATINUM,125
e2bd3aaa-3d08-4785-a04c-807f59a1472f,SILVER,92
e2c2c1b2-006a-400a-bf45-eef82ec263be,SILVER,157
e2ce57fd-479d-4032-8c24-ffca2b5379a1,GOLD,198
e2e6e9ee-cac0-422c-b093-ca75043e0447,SILVER,93
e2f0dd2b-7827-4a58-9493-763679df17ca,GOLD,198
e2f93e75-ef40-4e6c-95c4-94def16c984f,BRONZE,38
e3a56dfd-e50f-40af-a3eb-29a066dd3c6d,SILVER,146
e3b4cfac-7b8b-4e59-87da-e9868a88e60a,IRON,24
e3f11cd6-77b4-4f35-96ad-f803291f435c,BRONZE,66
e3f74abe-27b2-434a-95b0-9c28cdb4121f,IRON,63
e401b5fd-b88e-4683-91a2-a0ee64cce130,BRONZE,63
e436b038-a4d5-482d-863b-5ceacda915e9,BRONZE,38
e4710f77-1280-47a2-a7d3-046661083351,BRONZE,142
e4733955-acd0-469b-a85b-382d93a223ca,GOLD,201
e4827f36-f659-4552-b470-350896248708,GOLD,171
e483ce8a-0754-4322-ae8b-7baccd127c9c,IRON,70
e4a08baa-549a-4d03-8f41-ea2fc34130ad,SILVER,136
e4bbbb96-1a98-4acf-94b8-25cdd666374b,GOLD,195
e4e561b2-79c6-4512-a1e6-e0867b5c90df,BRONZE,101
e516f7e9-2267-4474-9780-1d04fcd9c64c,BRONZE,51
e5767317-b325-4ae8-9fc2-1d7027b7ecf8,IRON,24
e58acda9-9902-419d-9edb-8af5afec20b0,BRONZE,50
e5af25de-8381-4099-a704-b3db3bb425c3,IRON,23
e5b1e1d9-e6a4-472c-951b-dfe45a23470b,SILVER,95
e5b55549-d273-4cdf-a061-94654e4a8297,BRONZE,68
e5dafa2b-89d7-47b4-b203-cb8895732a44,GOLD,177
e5ddb23a-0710-4dd4-b324-d71e0acf0262,SILVER,145
e61d5c77-7d4f-42f9-b614-5925b68343b5,PLATINUM,197
e621fcb0-e370-49d2-bb7e-5e27125a1c10,BRONZE,66
e63365d9-be31-4096-8e20-722c44233723,GOLD,200
e6802967-5810-4c89-b6eb-90114324a000,IRON,35
e6bafde9-f44a-4459-b329-1d56c9c54eb1,SILVER,168
e6c21710-739b-4c4f-abf6-af37d4454192,BRONZE,67
e6ccadc1-068c-4e3a-a6e2-d12ed36c6e2a,GOLD,100
e6cf70ce-8805-4095-83cd-e209e4d57e6b,GOLD,170
e7220b9c-f282-47d9-a716-681f8a689b3f,BRONZE,60
e7228548-5a64-4dc0-b06d-ff128428500d,SILVER,84
e73b20a1-f49b-45d2-9fe1-14ed82727283,SILVER,97
e754e45c-0832-4644-aff2-fa63e0e01751,SILVER,98
e76325a7-6056-4a9d-b1dd-dd04bd8e4e0c,IRON,33
e76fb1dd-8b8e-4ec5-a146-a81d41d81806,SILVER,107
e7f0bcac-c26e-458d-a177-66d91b03b505,SILVER,134
e8178f7b-ee83-4c8b-acf8-d8733813f437,BRONZE,45
e84cc185-0390-4eaa-b092-cd79791877d3,SILVER,99
e85912cb-22f7-41a7-8dd1-c890f927ed6e,SILVER,81
e8613bf8-0b79-4748-989c-c0a9ce79f3d7,SILVER,86
e877eee5-8ca6-42e6-907c-71668b04c392,BRONZE,113
e87b7b08-4c4d-4ac6-8a65-dce5f160f629,BRONZE,42
e881fd3b-ea8c-4052-83e4-b151be287987,SILVER,93
